frame,timestamp_ms,left_present,right_present,left_score,right_score,left_lm0_x,left_lm0_y,left_lm0_z,left_lm1_x,left_lm1_y,left_lm1_z,left_lm2_x,left_lm2_y,left_lm2_z,left_lm3_x,left_lm3_y,left_lm3_z,left_lm4_x,left_lm4_y,left_lm4_z,left_lm5_x,left_lm5_y,left_lm5_z,left_lm6_x,left_lm6_y,left_lm6_z,left_lm7_x,left_lm7_y,left_lm7_z,left_lm8_x,left_lm8_y,left_lm8_z,left_lm9_x,left_lm9_y,left_lm9_z,left_lm10_x,left_lm10_y,left_lm10_z,left_lm11_x,left_lm11_y,left_lm11_z,left_lm12_x,left_lm12_y,left_lm12_z,left_lm13_x,left_lm13_y,left_lm13_z,left_lm14_x,left_lm14_y,left_lm14_z,left_lm15_x,left_lm15_y,left_lm15_z,left_lm16_x,left_lm16_y,left_lm16_z,left_lm17_x,left_lm17_y,left_lm17_z,left_lm18_x,left_lm18_y,left_lm18_z,left_lm19_x,left_lm19_y,left_lm19_z,left_lm20_x,left_lm20_y,left_lm20_z,right_lm0_x,right_lm0_y,right_lm0_z,right_lm1_x,right_lm1_y,right_lm1_z,right_lm2_x,right_lm2_y,right_lm2_z,right_lm3_x,right_lm3_y,right_lm3_z,right_lm4_x,right_lm4_y,right_lm4_z,right_lm5_x,right_lm5_y,right_lm5_z,right_lm6_x,right_lm6_y,right_lm6_z,right_lm7_x,right_lm7_y,right_lm7_z,right_lm8_x,right_lm8_y,right_lm8_z,right_lm9_x,right_lm9_y,right_lm9_z,right_lm10_x,right_lm10_y,right_lm10_z,right_lm11_x,right_lm11_y,right_lm11_z,right_lm12_x,right_lm12_y,right_lm12_z,right_lm13_x,right_lm13_y,right_lm13_z,right_lm14_x,right_lm14_y,right_lm14_z,right_lm15_x,right_lm15_y,right_lm15_z,right_lm16_x,right_lm16_y,right_lm16_z,right_lm17_x,right_lm17_y,right_lm17_z,right_lm18_x,right_lm18_y,right_lm18_z,right_lm19_x,right_lm19_y,right_lm19_z,right_lm20_x,right_lm20_y,right_lm20_z
73,1460,1,1,0.9890747666358948,0.9977966547012329,0.6416503190994263,0.7498273849487305,-6.873757030234628e-08,0.6224465370178223,0.7120442390441895,-0.0005795278702862561,0.5871114134788513,0.6949652433395386,-0.005337702110409737,0.5570659041404724,0.7018709182739258,-0.010138408280909061,0.5370814204216003,0.7158219814300537,-0.015704989433288574,0.5905409455299377,0.674255907535553,-0.011582973413169384,0.5529319643974304,0.6759153604507446,-0.02018190547823906,0.5280994772911072,0.6764224171638489,-0.02549232542514801,0.5083231329917908,0.6775254011154175,-0.029663994908332825,0.5907629132270813,0.6979172229766846,-0.017057374119758606,0.5501469969749451,0.7116128206253052,-0.027696657925844193,0.5596525073051453,0.7173845171928406,-0.02912966161966324,0.5734872221946716,0.7161978483200073,-0.029198816046118736,0.5931779742240906,0.725519061088562,-0.021777521818876266,0.5576760768890381,0.7370830178260803,-0.03136839345097542,0.5675480365753174,0.7391753196716309,-0.02616862580180168,0.5801557302474976,0.7367636561393738,-0.021382063627243042,0.5962445139884949,0.7533917427062988,-0.026267752051353455,0.568118691444397,0.7577471137046814,-0.03247640281915665,0.5763942003250122,0.7582820057868958,-0.027380693703889847,0.5880261659622192,0.7568056583404541,-0.02278778702020645,0.32530635595321655,0.7280526161193848,4.1960724672662764e-08,0.347931832075119,0.6908701658248901,-0.00018217042088508606,0.3836747705936432,0.6793197393417358,-0.003931822255253792,0.41254493594169617,0.6855811476707458,-0.008157063275575638,0.4318764805793762,0.6958567500114441,-0.011699327267706394,0.39182576537132263,0.6686616539955139,-0.010660226456820965,0.4316680431365967,0.6661432981491089,-0.01778300106525421,0.45617344975471497,0.6658170223236084,-0.020953940227627754,0.4757307171821594,0.6655914783477783,-0.02294379286468029,0.3930661976337433,0.6951876282691956,-0.015599413774907589,0.43268105387687683,0.705569863319397,-0.026509616523981094,0.42103326320648193,0.7080363035202026,-0.026472782716155052,0.405559778213501,0.7060016989707947,-0.023471640422940254,0.3916985094547272,0.7229508757591248,-0.0197607409209013,0.42354774475097656,0.7302277684211731,-0.025421569123864174,0.41246116161346436,0.7306206822395325,-0.017841147258877754,0.4000876247882843,0.7287217974662781,-0.011006194166839123,0.3880138099193573,0.7470715045928955,-0.024309281259775162,0.4128454923629761,0.7509865760803223,-0.02300145849585533,0.40418684482574463,0.7498170137405396,-0.014680403284728527,0.3936624228954315,0.7483602166175842,-0.008188827894628048
74,1480,1,1,0.9895817041397095,0.9973939657211304,0.6401244401931763,0.7547547817230225,-5.975299188776262e-08,0.6212420463562012,0.7171708941459656,-0.0006685716798529029,0.5856946706771851,0.7001779079437256,-0.005755075253546238,0.5556588172912598,0.7072975635528564,-0.01077075581997633,0.5359154939651489,0.7220975160598755,-0.01655173860490322,0.588998556137085,0.6807528138160706,-0.013133257627487183,0.5499579310417175,0.6833227872848511,-0.0217529758810997,0.5252534747123718,0.6842872500419617,-0.02691258303821087,0.505652904510498,0.685563862323761,-0.030935857445001602,0.5896483063697815,0.7049788236618042,-0.01851142942905426,0.5481193661689758,0.7188765406608582,-0.029205217957496643,0.5576956272125244,0.7237399220466614,-0.030368806794285774,0.5717301964759827,0.7221555709838867,-0.03025057166814804,0.5924215912818909,0.7325916886329651,-0.023007214069366455,0.555999219417572,0.7443565726280212,-0.03249998018145561,0.5657843351364136,0.7459025979042053,-0.02712099254131317,0.5784816741943359,0.7434081435203552,-0.022252563387155533,0.5957097411155701,0.7600530982017517,-0.02725648134946823,0.5670086741447449,0.7642570734024048,-0.03341567516326904,0.5754615664482117,0.7644816040992737,-0.028198640793561935,0.587256908416748,0.7630747556686401,-0.02354711852967739,0.32358816266059875,0.7350178956985474,4.214635396238009e-08,0.3456808626651764,0.6975116729736328,-0.0005051706684753299,0.3816289007663727,0.6855749487876892,-0.004605705384165049,0.41078701615333557,0.6916302442550659,-0.009268002584576607,0.42999884486198425,0.7027214765548706,-0.013396352529525757,0.3889597952365875,0.6760096549987793,-0.012012109160423279,0.4294518828392029,0.6733875870704651,-0.019900156185030937,0.45452457666397095,0.6727993488311768,-0.023562690243124962,0.4747079908847809,0.6725741624832153,-0.02585482783615589,0.3898431658744812,0.7024229168891907,-0.01722840778529644,0.4307730793952942,0.7126007676124573,-0.029128290712833405,0.41902315616607666,0.7140496969223022,-0.029292630031704903,0.40295472741127014,0.7117676734924316,-0.02625158615410328,0.3880382776260376,0.7300832867622375,-0.021635795012116432,0.4219258427619934,0.7366884350776672,-0.028221772983670235,0.4106366038322449,0.7367412447929382,-0.020392190665006638,0.3975033760070801,0.7352526187896729,-0.013155807740986347,0.3839576244354248,0.7542555332183838,-0.026453426107764244,0.4111499488353729,0.7579838037490845,-0.025971442461013794,0.40234532952308655,0.7562575340270996,-0.017476696521043777,0.39072078466415405,0.7546743750572205,-0.010735140182077885
75,1500,1,1,0.9889468550682068,0.9973727464675903,0.6407899260520935,0.7600983381271362,-6.284249565169375e-08,0.6200411915779114,0.7232052087783813,-0.00025877795997075737,0.5835310816764832,0.7073145508766174,-0.005124101415276527,0.5527219176292419,0.7166512608528137,-0.01010192558169365,0.5332751274108887,0.7328488826751709,-0.015857476741075516,0.5867233872413635,0.6885244846343994,-0.01127481460571289,0.5488976240158081,0.6931963562965393,-0.01970953494310379,0.5246570706367493,0.6956794857978821,-0.024918971583247185,0.5053883194923401,0.6979361772537231,-0.029114432632923126,0.5878405570983887,0.7127249836921692,-0.0169672928750515,0.5472831726074219,0.7285526394844055,-0.027746502310037613,0.5576378703117371,0.7326605916023254,-0.029126154258847237,0.5716952681541443,0.729667603969574,-0.02921893447637558,0.5910877585411072,0.7402410507202148,-0.02188124880194664,0.5553157329559326,0.7536526918411255,-0.03161399066448212,0.5654879212379456,0.754906415939331,-0.02633936144411564,0.578305184841156,0.7515798807144165,-0.021510308608412743,0.5946548581123352,0.7681307792663574,-0.02653508447110653,0.5656992197036743,0.774176299571991,-0.03279567509889603,0.5742067694664001,0.7740153074264526,-0.027683591470122337,0.5858720541000366,0.7719510793685913,-0.02313394472002983,0.3220633268356323,0.7432214021682739,4.292004263106719e-08,0.3444046974182129,0.7060784101486206,-0.0009327706065960228,0.3809317350387573,0.6949523091316223,-0.005473369732499123,0.4111095666885376,0.701320230960846,-0.01045298669487238,0.43156346678733826,0.7113243937492371,-0.014876575209200382,0.3857668936252594,0.684720516204834,-0.013928676024079323,0.4276527166366577,0.6827495098114014,-0.02228946052491665,0.4529271125793457,0.6825437545776367,-0.025919480249285698,0.4732391834259033,0.6822142601013184,-0.028057623654603958,0.3861493170261383,0.7113761305809021,-0.019139202311635017,0.42919278144836426,0.7207211852073669,-0.03168278932571411,0.4174234867095947,0.7217250466346741,-0.03152276948094368,0.4010026156902313,0.7194262742996216,-0.028128962963819504,0.3841785788536072,0.7388901114463806,-0.023501945659518242,0.420793741941452,0.7441728115081787,-0.030684875324368477,0.4092029333114624,0.7438952326774597,-0.022390715777873993,0.39553195238113403,0.7428877949714661,-0.014662656933069229,0.3803020417690277,0.7629892230033875,-0.02827090583741665,0.4100179672241211,0.7657121419906616,-0.028278984129428864,0.40135249495506287,0.7638448476791382,-0.019586049020290375,0.38905659317970276,0.7628288865089417,-0.012627631425857544
76,1520,1,1,0.9887813925743103,0.9975388646125793,0.6391741037368774,0.7684364914894104,-5.811239489617037e-08,0.6179812550544739,0.732806921005249,-0.00043551286216825247,0.5819524526596069,0.7183513045310974,-0.005513686221092939,0.5518739223480225,0.7274656295776367,-0.010643204674124718,0.532378077507019,0.743243932723999,-0.016502808779478073,0.5849170088768005,0.6990707516670227,-0.012572930194437504,0.5463120341300964,0.7039443254470825,-0.02144230529665947,0.5215935111045837,0.7071200013160706,-0.026890484616160393,0.501926839351654,0.7098793983459473,-0.03117222711443901,0.586371123790741,0.7234010696411133,-0.01827620156109333,0.544968843460083,0.7393325567245483,-0.029448024928569794,0.5548678636550903,0.7434294819831848,-0.030883437022566795,0.5687910914421082,0.7404499650001526,-0.030936433002352715,0.5899468064308167,0.7506471276283264,-0.023144753649830818,0.5531206130981445,0.7647941708564758,-0.03299250826239586,0.5630719065666199,0.7659183740615845,-0.02745545096695423,0.5760056972503662,0.7623594403266907,-0.02244401164352894,0.593890368938446,0.7779769897460938,-0.027778171002864838,0.5644807815551758,0.7852001786231995,-0.034184567630290985,0.5730230212211609,0.7847594022750854,-0.028918428346514702,0.5849370956420898,0.7822394371032715,-0.024227043613791466,0.318939208984375,0.7535111904144287,5.209239617443018e-08,0.3418435752391815,0.7171868085861206,-0.00023558115935884416,0.3777430057525635,0.7066411972045898,-0.004193129017949104,0.40677401423454285,0.7131531238555908,-0.008780872449278831,0.4265560209751129,0.7235473990440369,-0.012905893847346306,0.38388729095458984,0.6958980560302734,-0.011940931901335716,0.42480409145355225,0.6942312717437744,-0.02000497654080391,0.4501102864742279,0.6943330764770508,-0.02400081604719162,0.4703453779220581,0.6943749785423279,-0.026422586292028427,0.38478103280067444,0.7222540378570557,-0.017212314531207085,0.4274863302707672,0.7314563393592834,-0.02851816453039646,0.417782723903656,0.7333234548568726,-0.02876499854028225,0.40264782309532166,0.7314776182174683,-0.025910554453730583,0.38309893012046814,0.7495510578155518,-0.02165096253156662,0.4188506305217743,0.7560514807701111,-0.02766646258533001,0.4086016118526459,0.7558054327964783,-0.020085474476218224,0.39531850814819336,0.7541191577911377,-0.013129210099577904,0.3791411519050598,0.7733503580093384,-0.02652524970471859,0.40736573934555054,0.7770670652389526,-0.02601323090493679,0.39915701746940613,0.7755712270736694,-0.017847111448645592,0.38717174530029297,0.7739429473876953,-0.011334570124745369
77,1540,1,1,0.9897810816764832,0.9976289868354797,0.6391251683235168,0.7787786722183228,-5.3691767476493624e-08,0.6171169877052307,0.7436326146125793,-0.0006684556719847023,0.5800448060035706,0.7302644848823547,-0.005677052307873964,0.5497000813484192,0.7393009066581726,-0.010664756409823895,0.5311183333396912,0.7560473680496216,-0.016369089484214783,0.5835503935813904,0.7124570608139038,-0.012668863870203495,0.5448547601699829,0.7178922295570374,-0.021518336609005928,0.5197367668151855,0.722286581993103,-0.026813579723238945,0.4999474883079529,0.7260221838951111,-0.03091531991958618,0.5850738286972046,0.7367374300956726,-0.018313957378268242,0.5421562194824219,0.7509806156158447,-0.029612140730023384,0.5508428812026978,0.7557298541069031,-0.030995799228549004,0.5647868514060974,0.7540904879570007,-0.03075629472732544,0.5887855887413025,0.7638470530509949,-0.023121772333979607,0.5514388084411621,0.7772560715675354,-0.033187877386808395,0.5614607930183411,0.7778525352478027,-0.027806514874100685,0.5751466751098633,0.774303138256073,-0.02262113429605961,0.5929244160652161,0.7905964255332947,-0.027710018679499626,0.5627782940864563,0.7978553771972656,-0.0341513529419899,0.5710540413856506,0.79693603515625,-0.028974121436476707,0.5835676789283752,0.7943272590637207,-0.024260737001895905,0.3183582127094269,0.7657890915870667,5.2867857647243e-08,0.34173521399497986,0.7295940518379211,-0.000806680356618017,0.3784322440624237,0.7210573554039001,-0.005480404477566481,0.40873241424560547,0.7293562889099121,-0.010504807345569134,0.43004655838012695,0.7387015223503113,-0.015033826231956482,0.3817000389099121,0.7093757390975952,-0.014816789887845516,0.4239557385444641,0.7097501754760742,-0.0230132807046175,0.4495616555213928,0.711135745048523,-0.026631776243448257,0.46973031759262085,0.711999773979187,-0.028653373941779137,0.38189059495925903,0.7364231944084167,-0.0197602529078722,0.42602333426475525,0.747654378414154,-0.03094608522951603,0.4168470501899719,0.7486268281936646,-0.030442986637353897,0.40133073925971985,0.7459827065467834,-0.027210736647248268,0.37990885972976685,0.7642556428909302,-0.023770134896039963,0.4177993834018707,0.7717760801315308,-0.02940872684121132,0.40780848264694214,0.770670473575592,-0.021050425246357918,0.39406120777130127,0.768990695476532,-0.013710101135075092,0.3758668601512909,0.7886461615562439,-0.02822774089872837,0.4062041640281677,0.7924897074699402,-0.02733759768307209,0.3982689380645752,0.7901305556297302,-0.018641656264662743,0.38570070266723633,0.7886170148849487,-0.011855242773890495
78,1560,1,1,0.9889329075813293,0.9968326687812805,0.6375234723091125,0.7908205389976501,-4.5859049890850656e-08,0.615435004234314,0.7562522888183594,-0.0008750954875722528,0.5783327221870422,0.7447847723960876,-0.005741984583437443,0.5483490824699402,0.7537583112716675,-0.01050331350415945,0.5300175547599792,0.7711119651794434,-0.01598120480775833,0.5810760259628296,0.7287657260894775,-0.013064182363450527,0.5414646863937378,0.7347623109817505,-0.021610021591186523,0.516762375831604,0.7393062114715576,-0.026537306606769562,0.4973432421684265,0.7428362965583801,-0.030314557254314423,0.582731306552887,0.7534375190734863,-0.01843857765197754,0.5395410656929016,0.767360270023346,-0.029361186549067497,0.5476428270339966,0.7714414000511169,-0.0306443702429533,0.5611730217933655,0.7702099084854126,-0.03032156080007553,0.5868841409683228,0.7802829742431641,-0.02291969768702984,0.5494163632392883,0.7937667965888977,-0.0325782373547554,0.5590412020683289,0.793506383895874,-0.027308570221066475,0.5725432634353638,0.7903352379798889,-0.022251984104514122,0.5915807485580444,0.8063966631889343,-0.027189070358872414,0.5615101456642151,0.8140988945960999,-0.03348271921277046,0.5697054266929626,0.8123691082000732,-0.028430936858057976,0.5822687149047852,0.8094212412834167,-0.023845503106713295,0.3186057507991791,0.7777663469314575,6.117689110851643e-08,0.34323418140411377,0.7423981428146362,-0.001157207996584475,0.3798075020313263,0.7344369888305664,-0.005485878325998783,0.4080113470554352,0.7444169521331787,-0.010196608491241932,0.42732787132263184,0.756454586982727,-0.0144625473767519,0.38199496269226074,0.7278963923454285,-0.013884365558624268,0.4228307604789734,0.7293717265129089,-0.022510197013616562,0.4479205012321472,0.7317063212394714,-0.026138700544834137,0.46751928329467773,0.7347047924995422,-0.02789132297039032,0.38127338886260986,0.7557879686355591,-0.019084995612502098,0.4285736680030823,0.7639910578727722,-0.032195791602134705,0.4191751480102539,0.7622530460357666,-0.0322938933968544,0.4021356701850891,0.7601155638694763,-0.028214719146490097,0.37832286953926086,0.7838192582130432,-0.02349410578608513,0.41682690382003784,0.7887981534004211,-0.030852582305669785,0.40667247772216797,0.7854664325714111,-0.023365003988146782,0.39316385984420776,0.7842910885810852,-0.015500767156481743,0.3736444115638733,0.8081899285316467,-0.02830692194402218,0.4044938385486603,0.8097041845321655,-0.02830319106578827,0.3968580961227417,0.805892288684845,-0.019951920956373215,0.38491320610046387,0.8051819801330566,-0.012928495183587074
79,1580,1,1,0.9878325462341309,0.9967244863510132,0.6349799633026123,0.8017775416374207,-3.8505778121589174e-08,0.6112357378005981,0.7690727710723877,-0.0012227772967889905,0.5740653276443481,0.760240912437439,-0.0064897132106125355,0.5446754693984985,0.771741509437561,-0.011649693362414837,0.5269176959991455,0.7905150651931763,-0.017566008493304253,0.5768029093742371,0.7455666661262512,-0.013972113840281963,0.5372350215911865,0.7544931769371033,-0.02265208773314953,0.5130741596221924,0.7604883909225464,-0.02752864919602871,0.49384674429893494,0.7654170989990234,-0.03130121901631355,0.5798762440681458,0.7704514861106873,-0.01934325136244297,0.53826504945755,0.7864323854446411,-0.030401643365621567,0.5477433204650879,0.7887194752693176,-0.03162861615419388,0.5612894296646118,0.7858026027679443,-0.03141772001981735,0.5853090286254883,0.7971394658088684,-0.02382575161755085,0.5487253665924072,0.8119142055511475,-0.033630575984716415,0.5586462616920471,0.810650110244751,-0.02796497568488121,0.5716750621795654,0.806854248046875,-0.022754454985260963,0.5908762812614441,0.8233489394187927,-0.02812572754919529,0.5608078241348267,0.8317543268203735,-0.034434858709573746,0.5691600441932678,0.829216718673706,-0.02900480292737484,0.5814425945281982,0.8260173797607422,-0.02426188997924328,0.3189008831977844,0.7918950915336609,4.874246073427457e-08,0.34363865852355957,0.7588165402412415,-0.001346553792245686,0.3794195055961609,0.7526249885559082,-0.00549658015370369,0.4062323570251465,0.7640365362167358,-0.00971381738781929,0.42389577627182007,0.7777664661407471,-0.013588563539087772,0.38333508372306824,0.7495289444923401,-0.015344014391303062,0.4233635365962982,0.7540870904922485,-0.023324303328990936,0.4468528926372528,0.7571710348129272,-0.026384849101305008,0.4649983048439026,0.7606235146522522,-0.027891309931874275,0.38104647397994995,0.777759850025177,-0.01992468535900116,0.4266507923603058,0.7883763909339905,-0.03182466700673103,0.41777172684669495,0.7848691344261169,-0.03105195239186287,0.40173476934432983,0.7815921902656555,-0.026839138939976692,0.3765251338481903,0.8051254153251648,-0.023646937683224678,0.4152478277683258,0.8124191164970398,-0.030431970953941345,0.40555790066719055,0.8071660399436951,-0.022939074784517288,0.39215800166130066,0.8049184679985046,-0.015368392691016197,0.3705306053161621,0.8284876942634583,-0.027682650834321976,0.4010918140411377,0.8320403099060059,-0.02816775068640709,0.3941594660282135,0.8265826106071472,-0.020437711849808693,0.3825972080230713,0.8244880437850952,-0.013898734003305435
80,1600,1,1,0.9867576956748962,0.9969934821128845,0.6331141591072083,0.8164101839065552,-3.9114279815066766e-08,0.6079039573669434,0.7858486175537109,-0.0009083972545340657,0.5713973641395569,0.7802438139915466,-0.005940805189311504,0.5427130460739136,0.7940401434898376,-0.010961650870740414,0.5249292850494385,0.8116322755813599,-0.016681460663676262,0.5741516351699829,0.7648997902870178,-0.013879952020943165,0.5343989729881287,0.7769311666488647,-0.022744828835129738,0.510047972202301,0.7852318286895752,-0.027609296143054962,0.4909123480319977,0.7923398613929749,-0.031214818358421326,0.5785840749740601,0.7904080748558044,-0.019376950338482857,0.5360856652259827,0.8086620569229126,-0.030717844143509865,0.5457049012184143,0.8098324537277222,-0.03201520815491676,0.5597045421600342,0.805741548538208,-0.031551964581012726,0.5852215886116028,0.81667560338974,-0.023913150653243065,0.5485810041427612,0.8336214423179626,-0.033663637936115265,0.5580951571464539,0.8310601115226746,-0.027734359726309776,0.5710196495056152,0.8259187340736389,-0.022170184180140495,0.5918481349945068,0.8419554233551025,-0.028245510533452034,0.5617960691452026,0.8518649339675903,-0.0341968834400177,0.5696967840194702,0.8481584191322327,-0.028275268152356148,0.5818119645118713,0.8439096808433533,-0.023095350712537766,0.3189704418182373,0.8090293407440186,5.2529657068589586e-08,0.34495148062705994,0.7772360444068909,-0.001309928367845714,0.38148966431617737,0.7740201354026794,-0.005256323609501123,0.40721383690834045,0.7882058620452881,-0.009139451198279858,0.4232865571975708,0.8047048449516296,-0.012621517293155193,0.38442477583885193,0.7717754244804382,-0.015936346724629402,0.4238945543766022,0.7817642092704773,-0.022944042459130287,0.4460340738296509,0.786759078502655,-0.025211278349161148,0.46293842792510986,0.79154372215271,-0.02627260982990265,0.37961891293525696,0.8003984689712524,-0.020390545949339867,0.42575252056121826,0.8145806789398193,-0.03142882138490677,0.4190484583377838,0.8081961870193481,-0.030507318675518036,0.4040994942188263,0.8029573559761047,-0.026375597342848778,0.3735704720020294,0.827488899230957,-0.023817526176571846,0.4134051203727722,0.838206946849823,-0.029881566762924194,0.40510228276252747,0.8305057287216187,-0.022579699754714966,0.391933798789978,0.8268258571624756,-0.015256889164447784,0.3667459189891815,0.8502095937728882,-0.027525879442691803,0.3985269367694855,0.8565212488174438,-0.027616027742624283,0.39240530133247375,0.8496878743171692,-0.01993531733751297,0.3805379271507263,0.846666693687439,-0.013486413285136223
81,1620,1,1,0.988223671913147,0.9966703057289124,0.6318453550338745,0.8314722776412964,-3.5497912165283196e-08,0.607039213180542,0.8033040761947632,-0.0006027092458680272,0.5709203481674194,0.8012341260910034,-0.005584507714956999,0.5434518456459045,0.8152997493743896,-0.010355275124311447,0.5238965749740601,0.8286151885986328,-0.015928836539387703,0.5704492330551147,0.7878862023353577,-0.01612512394785881,0.5302759408950806,0.8037619590759277,-0.02456028386950493,0.5062399506568909,0.813700795173645,-0.028953252360224724,0.4876266419887543,0.8223056793212891,-0.03216174989938736,0.575790524482727,0.814562201499939,-0.021128907799720764,0.5331931114196777,0.8350367546081543,-0.031376708298921585,0.5426023006439209,0.8331679105758667,-0.03181687742471695,0.556784987449646,0.8275108933448792,-0.031114866957068443,0.5836769938468933,0.8402441740036011,-0.024949047714471817,0.5456438064575195,0.8572643995285034,-0.03337379917502403,0.5551902055740356,0.8531226515769958,-0.026995455846190453,0.5681642889976501,0.8477888107299805,-0.021654147654771805,0.5919588208198547,0.863566517829895,-0.028515221551060677,0.5609673857688904,0.8741203546524048,-0.03422104939818382,0.5688137412071228,0.8691197037696838,-0.028399543836712837,0.5809115171432495,0.864570140838623,-0.02340652607381344,0.31938880681991577,0.8264758586883545,4.147576504465178e-08,0.34816041588783264,0.7976120114326477,-0.003069832921028137,0.3871317207813263,0.8002966046333313,-0.007400539703667164,0.415515661239624,0.8179881572723389,-0.011176999658346176,0.43480148911476135,0.8347961902618408,-0.014277873560786247,0.3842010200023651,0.7966050505638123,-0.01729731634259224,0.42130792140960693,0.8109522461891174,-0.025123612955212593,0.4429748058319092,0.817751944065094,-0.027437347918748856,0.460041344165802,0.8243412375450134,-0.02859353832900524,0.3773499131202698,0.8250246644020081,-0.021587176248431206,0.4230996072292328,0.8447343707084656,-0.035028450191020966,0.4138326942920685,0.8367206454277039,-0.03403960168361664,0.3974529802799225,0.8294761180877686,-0.02924429066479206,0.3695686161518097,0.8514324426651001,-0.0251458790153265,0.4097331762313843,0.8664772510528564,-0.033393844962120056,0.4004822373390198,0.8578863739967346,-0.02514810673892498,0.387280136346817,0.8532278537750244,-0.016643231734633446,0.3611261248588562,0.8732640743255615,-0.029100334271788597,0.39330241084098816,0.8826899528503418,-0.029751386493444443,0.3870653212070465,0.8748312592506409,-0.02135605551302433,0.37536925077438354,0.8710062503814697,-0.014432640746235847
82,1640,1,1,0.9873181581497192,0.9963661432266235,0.6323449015617371,0.8522537350654602,-3.902025724755731e-08,0.6061331629753113,0.8241328001022339,-0.0011346128303557634,0.5683044791221619,0.8235119581222534,-0.0053242570720613,0.5404849052429199,0.8397248387336731,-0.009220145642757416,0.5210350751876831,0.8554068803787231,-0.01407882384955883,0.5661957263946533,0.8142038583755493,-0.015125459060072899,0.5287414193153381,0.8329251408576965,-0.022777866572141647,0.5053304433822632,0.8454376459121704,-0.02685859240591526,0.4872121810913086,0.8569629788398743,-0.030001496896147728,0.5729739665985107,0.8404378890991211,-0.019597996026277542,0.5343809723854065,0.8632508516311646,-0.029221640899777412,0.5444207787513733,0.8597792983055115,-0.029743872582912445,0.5583124160766602,0.8536019325256348,-0.029206203296780586,0.5824061632156372,0.8651066422462463,-0.02296517603099346,0.5462905168533325,0.8848922252655029,-0.03075273148715496,0.5557334423065186,0.8798643946647644,-0.02431749366223812,0.5686758756637573,0.8740087151527405,-0.019129058346152306,0.5923784971237183,0.887266218662262,-0.026147309690713882,0.562014102935791,0.9001775979995728,-0.03132455423474312,0.5697872042655945,0.894957423210144,-0.02532104402780533,0.5820004343986511,0.8901541233062744,-0.020312370732426643,0.32070231437683105,0.8450616002082825,6.047234535344614e-08,0.35151606798171997,0.81809401512146,-0.00395386666059494,0.3885593116283417,0.8229604959487915,-0.0075618368573486805,0.412434846162796,0.842821478843689,-0.010269750840961933,0.425566703081131,0.8629006147384644,-0.012160636484622955,0.3847038447856903,0.8232434988021851,-0.016485992819070816,0.4192701578140259,0.8424227833747864,-0.024209002032876015,0.43958479166030884,0.8526237607002258,-0.027076618745923042,0.45560532808303833,0.8632674217224121,-0.02856096252799034,0.3759094774723053,0.8527064323425293,-0.020397014915943146,0.42055606842041016,0.875953197479248,-0.033528994768857956,0.413406103849411,0.8651837706565857,-0.03320269286632538,0.397767573595047,0.8566301465034485,-0.028689365833997726,0.367009699344635,0.8783966898918152,-0.023760417476296425,0.40576380491256714,0.8962547779083252,-0.031992122530937195,0.39829039573669434,0.8852128386497498,-0.02498280070722103,0.38540372252464294,0.8788309097290039,-0.0169672891497612,0.35747745633125305,0.8989412188529968,-0.027662627398967743,0.3895632028579712,0.9109386205673218,-0.02837447077035904,0.38459423184394836,0.9017423391342163,-0.020375708118081093,0.37188583612442017,0.8959282040596008,-0.01355790626257658
